Year,Albania,Algeria,Angola,Argentina,Australia,Austria,Bahrain,Bangladesh,Belgium,Bolivia,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chile,China,Colombia,Cyprus,Denmark,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Eswatini,Ethiopia,Fiji,Finland,France,Germany,Ghana,Greece,Guatemala,Hungary,India,Indonesia,"Iran, Islamic Rep.",Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,"Korea, Rep.",Kuwait,Lebanon,Lesotho,Luxembourg,Madagascar,Malawi,Malaysia,Malta,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Namibia,Nepal,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Rwanda,Saudi Arabia,Senegal,Seychelles,Sierra Leone,Singapore,South Africa,South Asia,South Asia (IDA & IBRD),Spain,Sri Lanka,Sub-Saharan Africa,Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (excluding high income),Sweden,Switzerland,Tanzania,Thailand,Tunisia,Turkiye,Uganda,United Kingdom,United States,Uruguay,"Venezuela, RB"
2000,1.24636024189216,3.43339396144052,6.39260315427404,1.14882267666887,1.82984191251005,0.98031858008593,3.96167096884853,1.3571191812402,1.34121027642881,2.0629715134384,3.19124295081058,1.73072614713627,4.06920549004446,2.65245576158903,1.23804638062972,2.20981320983564,1.32474886472414,1.11434980213748,2.68861588559481,1.83575968454189,3.03168353865852,2.82209015133954,1.45744405054744,1.03009647155323,1.45207595274333,2.55126513982739,0.840331038102095,1.43520579097508,7.61384390577726,1.75624341841376,1.24114750368778,2.08501824480333,1.35888303317903,0.4436304,3.46535532008881,0.918401634718749,1.51310022700998,2.94892990622572,0.684483763500435,2.29504222152572,0.695697742113547,6.29716498346273,1.74105950432123,0.486319761296974,0.915985609742523,6.25655642564826,1.31374203224597,2.45731751955534,7.15014865654555,5.39210030383447,3.28492612837033,0.54411854308622,1.21751390900084,0.672638828685643,1.63467554804841,0.625517348678825,0.200718816089576,0.446047820449759,2.02248060815309,2.68517230679106,1.28445790695832,2.70673279864922,0.962150318323636,1.43400434064074,1.66874210670411,0.543531645186578,1.7058318732318,7.08570878292736,4.16872271381496,0.639107654317662,1.24493945384649,1.78896684869544,1.60822662086796,1.83033658531361,1.4064679631307,2.49891418426016,3.53550295857988,10.5344033130193,1.04836027705155,1.67933282099451,2.51215561780176,4.51888629365982,1.38728913141799,3.04149948155863,3.04149948155863,1.72551798839458,5.03387296841704,1.65434492417349,1.65434492417349,1.65430307499488,1.82306740738699,1.02928011745958,1.48726401206321,1.48811161651995,1.5479040325129,3.66109466979562,1.76460770822564,2.3727966452319,3.11224214697679,2.43597728787045,1.52657012884905
2001,1.30929137475594,3.82070450190438,4.52435381521461,1.18423354187058,1.87009387891872,0.908240040709509,4.14808163198998,1.28842277551655,1.27650416647228,2.3204467435097,3.83122303260369,1.95188244532532,3.8863976083707,2.86251954387639,1.1555150239697,1.77481053144373,1.29036003475657,1.13335628281332,2.64704915196781,1.98308624365796,3.32387281880532,3.15322215947894,1.53238072045298,1.21349605211345,1.56937598177954,2.98556856033807,1.09067003863398,1.29003645312602,4.34902077753107,1.82458369041641,1.14451283258445,2.03069528996546,1.3234383027941,0.264452812963597,3.25141285622817,1.05206292918867,1.57012709014657,2.9244355462896,0.572792652704213,2.41817929679324,0.703517156269364,6.50806312310061,1.67936473768145,0.504358949501446,0.931672842050063,5.89307853514787,1.50475490196078,2.42787774091322,7.70062608489699,5.44789624491027,2.74417802299373,0.680287079761237,1.43584760245284,0.738822048464015,2.0849228116252,0.666917449365587,0.194580389102996,0.442657003961602,1.78165840784985,3.72613588276971,1.24217123946881,3.00874087986708,1.09833438437267,1.43790686912329,1.58130142358851,0.780315876986167,1.70454145987594,8.19564037118769,3.87893394479455,0.547294852305232,1.07463481723327,1.75202012964839,1.4713788325538,1.90563800121799,1.44450317171971,2.4207451879196,3.39622641509434,11.4190048869926,1.11566749250516,1.77826552168784,2.74252734280679,4.82624999921862,1.48316101798605,2.94704613164021,2.94704613164021,1.62958403293614,4.28699058949232,1.64654557395866,1.64654557395866,1.64630899002203,1.77729825439474,0.991880080138388,1.45160464399204,1.42988520327266,1.52111247336458,3.60345707482735,1.68324514574881,2.41112210130721,3.12380980266703,2.50257766217716,1.55510791113255
2002,1.32003449433204,3.70080481117892,2.86993244512575,1.09188047859748,1.87396462061393,0.88352783657309,4.61110660635053,1.04836646260037,1.21571220776463,1.99033371462944,4.11020648951656,1.89577119915617,3.87078275829112,2.77967655484011,1.17793497700006,1.51961740524652,1.33850675603337,1.11686914736943,2.53154294246795,2.05936465293746,3.41712762358197,2.1301607353618,1.50814985204971,1.05891921128922,1.76889198532555,3.27845479650374,1.13023872990524,1.30378651591846,3.71938809903571,1.5485667306433,1.15463722865486,2.04625799037992,1.32795812092343,0.260305614783227,3.07737457530621,0.762245026054294,1.59377380209258,2.82686683045838,0.700120208801041,2.17457636612743,0.634013720386081,6.59401334001594,1.7061872461629,0.585431033566746,0.940357539781883,5.44601446661176,1.63240781121287,2.31547437727618,7.39919407029019,4.75330090340514,2.5163929527429,0.586825535638613,1.31316157379668,0.423822864518439,2.21913139689937,0.635846067295531,0.196270033883066,0.421606002464969,1.79556721143698,3.49178799247956,1.27363564169322,2.61784537918538,1.44764998035493,1.42655601162955,1.45440984523588,0.95433804485135,2.08059193132079,8.10066565457833,4.07377016787657,0.371637931460894,0.97123693298858,1.54184022087652,1.47389018793368,1.90063864932514,1.46402023240966,2.28729607547664,3.04893350062735,9.75806380053797,1.10124043617179,1.67737547090833,2.16461761611263,4.92498628742409,1.52930955872386,2.86302712015906,2.86302712015906,1.45597370162444,3.34258944021437,1.67581115292105,1.67581115292105,1.6758082662006,1.64115454047208,0.956388349764947,1.30259845652854,1.32827955528117,1.49264292624339,3.79592688113795,1.63467473652418,2.48565967470705,3.44761809928778,2.53014006008996,1.15337359551171
2003,1.33684292419802,3.25122327361346,3.76147907354734,1.06089505704838,1.84628968871455,0.913640318789259,4.65883280302628,1.00263309760624,1.21498815616525,2.14548339823865,4.00736658870518,1.50347763554507,3.71141961800389,2.69120147161229,1.0730553376671,1.44751885069459,1.3838069976001,1.11193730688338,2.70297150997137,1.99628893565843,3.46398869081496,1.98516312435716,1.46685124979903,0.764145027120822,2.2785533646602,3.17728527009726,0.841381284888912,1.47095407871897,3.23884273442423,1.48650087420329,1.44685726264926,2.0956804128006,1.31692486502826,0.30375830974791,2.49389475249858,0.815655342525256,1.64262159438689,2.67777693222748,0.909285036773652,2.4050402653569,0.587540935936822,6.48640597347599,1.70899553724228,0.581596297588658,0.940046609654355,6.00105948173936,1.65009984272562,2.32866461778874,6.54392425039453,4.67569110879715,2.36900091916458,0.60717994174289,1.32475732452129,0.408792459950684,2.61480673115727,0.630122908756666,0.187102773867202,0.405916546649963,1.50969431652769,3.49420754151271,1.28094221116848,2.62491288264622,1.59225110118825,1.44380959809676,1.38993411515534,0.570707544874932,1.97485448684346,7.96203498651595,4.09142718735613,0.345763181450338,0.825755371784335,1.5094994978724,1.55084482917909,1.90804203657513,1.43269340811947,2.08848713354877,2.44712990936556,8.68711846455737,1.11544277826225,1.73431637499016,2.05395298767045,4.86964764804806,1.4688112381823,2.74583481474881,2.74583481474881,1.42254439300681,2.86891182725842,1.45203865145249,1.45203865145249,1.45164891911095,1.59678996943608,0.926630419400856,1.07430696847071,1.23290567713875,1.48388570363995,3.29604717264126,1.69168784576439,2.55206201518244,3.82716104473623,2.23754532184395,1.18269062721142
2004,1.38115794211088,3.28389520417622,3.47118018672779,0.883295358833529,1.82741076940486,0.893480466242935,4.04492884796012,0.99885977372525,1.14927213880449,1.89650330503014,3.50587404134874,1.46126840890621,2.53273008763096,2.3737116819405,1.20700576570117,1.29674221175357,1.4016038318718,1.10418939142687,2.71229040717924,1.93850823279804,3.46501517406307,1.9557691617927,1.42370423392813,0.687618052138186,1.9403327987762,2.87753123653597,0.810214431044768,1.54133090916197,3.07265040654432,1.58387595253995,1.47016356457354,2.10435083527246,1.26895739640399,0.277570912276859,2.60567252971209,0.479416089056921,1.47272381889096,2.82875224798105,0.945714621727218,2.83455780463948,0.568322292110072,6.35803511317661,1.68267326961679,0.53596996755953,0.926604015973528,5.14172128874042,1.61419423692636,2.33106488784499,5.80446088589746,4.51424506886149,2.13166293812828,0.611235470879585,1.2482266720781,0.631868059297767,2.26306196840826,0.670530017159899,0.166216849736244,0.364898722678153,1.38273006263926,3.24946757487646,1.3624211148071,2.5275896811078,1.79329239841169,1.42682783976905,1.24607476576411,0.490996769130759,1.84878514417382,7.86037959717824,3.95603411669147,0.389122470657362,0.877630063887399,1.38222353551043,1.36062650970663,1.8732410064926,1.5048739869189,2.00765756131918,1.97346600331675,8.08155565898243,1.05782487014373,1.89764022742369,1.58494660921678,4.41680505073795,1.35572857797827,2.85405792186288,2.85405792186288,1.43022117967926,2.99735847919569,1.48892458693695,1.48892458693695,1.48838701046637,1.44128335992893,0.888925074606932,0.994614572583098,1.12835658834693,1.42590206296513,2.69798371690976,1.76615583020933,2.49782136751626,4.01631273640692,2.0407280132366,1.28830181236512
2005,1.35000497056322,2.83417085427136,3.69224094698531,0.847154783885961,1.80249267959937,0.850142574026263,3.21438109533007,0.972810090266113,1.09664118158572,1.717004422633,2.85800418504025,1.52401346273319,2.3494276381516,2.23535026726367,1.2018948481342,1.12757907124746,1.14390062434822,1.10710542420811,2.53476299282486,1.87185802294835,3.37467969392646,2.03746974323698,1.31148849991359,0.766536371799736,2.29840279075247,2.71422040657605,0.90420465369438,1.90288657921506,2.81221837499407,1.32359461422314,1.46451773981136,2.02370691892637,1.06562970052135,0.260967076343411,2.83659627711189,0.383913656735458,1.40983615554013,2.91058750164482,0.750789394004931,3.03665449804817,0.540612698817302,6.26491269041474,1.60096876399271,0.527663694618897,0.916916800183882,4.79532278988433,1.69058701379422,2.46728273718568,4.34302594160701,4.47893172691688,2.0492596155836,0.58477615707441,1.07194154854732,1.0452616055783,2.17392904054248,0.819604968047487,0.160674051849869,0.355958931501411,1.01728588491723,3.25799678207968,0.946231881192035,2.6452053014553,1.92916137598653,1.3964852790883,1.13993436677911,0.397422937174069,1.57588467314326,7.71403410853305,3.89701939256291,0.416637769353025,0.721480399782029,1.58127268565483,1.27788393643261,1.92612986992008,1.59379180313443,2.00699360911993,1.74305555555556,7.73059887481948,1.13046452910055,1.60235235107661,1.42681393237049,4.27504313120819,1.23481125272958,2.89970749634783,2.89970749634783,1.38717775355122,2.6395333951407,1.30309048353752,1.30309048353752,1.30272438830863,1.40698751486224,0.83306403652778,0.823941300163293,0.986191840708362,1.45160141621028,2.40937050592188,1.68432268847927,2.42271607573388,4.08923187524508,2.00038586601038,1.83171374924625
2006,1.56776908873068,2.64380884598341,3.76149530543532,0.788233877461469,1.82233092604478,0.785813244459197,3.10294772848129,0.989838836982973,1.05612306878486,1.46622698404757,2.75454609516549,1.48108495636286,2.3039631946555,2.08176190777138,1.11032179719724,1.04310007952657,1.22979394296967,1.12252472932052,2.50608214331462,1.8695916362794,3.29582499135229,1.8999978625024,1.37749201363591,0.683423360678412,2.02982587683564,2.60621860261331,0.888131105901353,1.80993274483633,2.30714932404438,1.60859901711712,1.44240186243663,1.97509829987374,1.19930295839133,0.262213532811969,2.78341887026498,0.43182946456192,1.21856650672823,2.68038156022763,0.65870277762871,3.31519380033441,0.51315124388682,6.04956445483926,1.52134332564687,0.608922318763779,0.902988432465036,4.65932400854871,1.45517741016444,2.48836866984537,3.54264578632145,4.57603784913407,2.07422499066906,0.52078771268481,0.977431205130634,0.777651497953322,2.00759740140051,0.653051750694016,0.153856508278369,0.311171936508264,0.961656696108958,3.10979654916899,0.809467271779053,2.50124939843779,1.74910986263113,1.39338905749077,1.24082054907448,0.348375434095589,1.44466802794409,7.09909361868035,3.64525520437771,0.376920047262702,0.793455134933818,1.45621492625964,1.2590953916093,1.92075038034244,1.51208523296058,1.84512546001227,1.64391043145822,7.84836521143522,1.27105687032274,1.41343002330889,1.48639584786552,3.92291119365444,1.15387200554978,2.70030463549784,2.70030463549784,1.37000746147478,2.79877359903086,1.28270761638193,1.28270761638193,1.28255623826363,1.31820552345733,0.753808477874928,0.792124010730679,0.950123246459469,1.44636242435988,2.3595222796582,1.50342601664363,2.36967440284241,4.04134230166038,2.00617807800672,1.9784922172232
2007,1.8207653435572,2.92332216226096,3.11405449295742,0.792548175031362,1.81227323422698,0.90045717278703,2.95699023434392,0.997091964413713,1.09801876439276,1.4890475837354,2.90001468952761,1.46629209992902,2.38015224434092,2.22853990097534,1.41572652816375,0.914612028223903,1.24159299291596,1.18579022996702,2.33098063414723,1.75016458545192,3.28630170949445,1.68459965831751,1.30724682939246,0.62761905715381,2.56823582019659,2.37963467509709,0.973444824900437,1.64439058808864,1.89627732982541,2.23709999847122,1.28752050624668,1.90752863357749,1.17247176491769,0.370332914572864,2.67930592141264,0.398456601466993,1.26721425125684,2.47824652803557,0.71236193115127,2.65398282115891,0.508754794161221,6.367865558416,1.44705251876997,0.65245791026588,0.884987382290183,5.85128256624216,1.54791227998168,2.46963885628269,3.59032675886877,4.63239840402185,2.36815458611088,0.50162400683642,0.961181513313121,0.757951967846396,1.95850253260823,0.61769072153659,0.142725039281222,0.401163917952381,1.05327216611992,3.04695366406602,0.668953898163735,2.61042455712992,1.54739388856211,1.35471679829449,1.18204532109871,0.370354831159892,1.45917207799086,6.71756431693885,3.51198610011098,0.411602600339175,0.741436848396038,1.30393825370825,1.29142591630931,2.00203282841042,1.37790810197484,1.49361825981328,1.36567834681042,8.52704997826892,1.3795917338401,1.46828358935559,1.34699336114922,3.602552791077,1.05851963686616,2.53630106253186,2.53630106253186,1.36310631227691,3.26060835702917,1.28175613442941,1.28175613442941,1.28156715225263,1.29998150757256,0.718232323663411,0.762064569335019,1.01918920071311,1.26099385636655,2.21792932113531,1.39447189004469,2.37465777127738,4.07335051467688,1.77716708828507,1.88899310620025
2008,1.98486885667765,3.02474618157695,3.57312038062707,0.762756475390461,1.79668808931838,0.870705123070585,2.80016136873791,0.938215291633285,1.22191451658895,2.19395160882894,3.0976203987662,1.44192408837717,2.26179236887845,2.13186398257533,1.24291260830384,0.798217507790995,1.2555907411193,1.24551836677548,2.58365225907913,1.71604254580499,3.73724698565115,1.62970494449745,1.35500459027372,0.699861657175699,2.66504173599459,2.18078548537016,0.961811831487238,2.00612325515657,1.51584796368311,1.52095281013957,1.39093940428535,1.89707589581907,1.20903400366779,0.294033500427925,2.98305234467131,0.468231102914397,1.17976756209114,2.63146078124112,0.578945804493387,2.68334192055637,0.576987820203192,6.39180109737032,1.53567479652557,0.953354273523125,0.907855045566342,5.99497156149729,1.61585029427424,2.48940276894302,3.00607272121515,4.00131449104104,1.547920805645,0.364912794964823,0.962892092840992,0.835636993913521,1.82484376549945,0.616369198929103,0.15595207103506,0.390513227488772,0.823306745414827,3.18350142755722,0.664921661879227,3.1372615742466,1.59997165276816,1.30531923769851,1.1527704961191,0.489084134608938,1.37033371660879,4.96024822382651,3.45937100362745,0.337014470677837,0.683124275184385,1.24669488192926,1.25032908798354,1.75213971068109,1.41594674624287,1.39998436558161,1.30649717514124,7.35343646797829,1.29196686871926,1.15019319695979,0.943706279244541,3.85002679403201,1.03941759302272,2.64510590863384,2.64510590863384,1.36762048450666,3.24360178402603,1.44720432356845,1.44720432356845,1.44743791757061,1.16374723679633,0.722484412265189,0.698278989715238,1.25266188719419,1.29062492574542,2.199273923442,1.34734497189712,2.4871500848402,4.44659552156261,1.86952468832085,1.79355285179574
2009,1.5172171395597,3.84851552732306,4.70961004832072,0.886508576686385,1.92393833394007,0.833379564692924,3.61053524967651,1.02893954845227,1.1677684366565,1.76136075631536,3.26282073750534,1.53862567601211,2.94107203176036,1.73951150062383,1.35276497598007,1.31312799885235,1.23383418917622,1.37755563107525,2.27650786809373,1.89352379603523,3.88696383706353,1.81681950779024,1.35017862531649,0.667461170274579,3.11741808812028,2.03264504307225,1.07887821146881,2.09870056819641,1.20460157802807,1.78657925681224,1.56074235593355,2.09814733452729,1.31060407322149,0.336757870912986,3.22484113782964,0.395326073511874,1.125985152169,3.12938472737472,0.571133891996423,3.04770554917662,0.601169020641842,6.14811192852559,1.55421070227095,0.947227444976472,0.972969565505525,6.39138388037152,1.36507571681354,2.60351410605304,3.97180632341079,4.02004200140751,2.722681670282,0.371311757115607,0.738132953446095,0.949704587838907,1.87148694418887,0.679751022143928,0.167777183674029,0.501556274697719,0.629698225139809,3.28865184646812,0.70542260842237,3.37436368373618,1.44274238925516,1.39763332170373,1.21981800607086,0.505855627592204,1.59690979918941,6.07257047519031,3.26522399322955,0.447943023146847,0.753483712105124,1.52962572422539,1.2023233937147,1.79741622783841,1.53406376621365,1.27806961233722,1.32690239867659,9.61719999229391,1.33587587609685,1.02087833561425,1.07603322555112,3.88242334748021,1.08950470906387,2.99810638592938,2.99810638592938,1.35835383696039,3.16189871004304,1.51383640822213,1.51383640822213,1.51419525708526,1.15980434381161,0.73179337674355,0.757193066304469,1.54034760915174,1.2949496088007,2.48931174211555,1.43231723283534,2.64772453259797,4.87576835879774,1.82261337958887,1.23107041540807
2010,1.55859189302349,3.5180231971299,4.1775845224338,0.814878118220695,1.85292825768668,0.821232711530621,3.27782374844849,1.18438401700177,1.09048821653131,2.78500726887326,2.75907988033428,1.53940698128362,2.85048790060089,1.64246152423714,1.22478599330692,1.49309688103135,1.28837517696819,1.19433833839121,2.25424091461721,1.73351986212832,3.63691504613462,1.85292455056688,1.3986217868925,0.6675317048534,3.01055129218138,1.95296705174529,1.08955372746629,2.37429405971718,1.15394252706819,1.60512894075313,1.49175815960034,1.96941935275241,1.26682662611137,0.282687655236928,2.75021826236583,0.441382604389834,1.02199035673629,2.88946327164641,0.617587091951932,2.7865480606164,0.574760721661621,5.93634502858407,1.50049457592519,0.874179484221201,0.94903256103587,5.74149982771799,1.3699852575929,2.46271920274076,3.7561481418781,4.12655312377024,3.16252874160214,0.441009496679635,0.570214687272478,0.718201023626047,1.49021010582112,0.650590925577019,0.148689589780391,0.433229899207479,0.762997245666295,3.39079610106242,0.891902273445713,3.51474397546307,1.36781608986269,1.32543371501611,1.20990105642364,0.539231118131693,1.50762795492815,5.64885516492993,3.04189326480607,0.32514450867052,0.750544858772042,1.47697203873093,1.17013220060251,1.84785215509548,1.48821803172514,1.22697660697606,1.21679268178848,8.56567729417753,1.2153093310459,0.737915363270446,0.972150455134743,3.38139843984389,1.00348106887351,2.78506568686677,2.78506568686677,1.3873781239833,2.70074784039336,1.242325119837,1.242325119837,1.24269398231773,1.18712854137069,0.687220165933277,0.896024084275438,1.5225558657538,1.23617052057621,2.27171421902952,2.46009387698207,2.56799960467203,4.90402300595835,1.87580785777619,1.01348862784929
2011,1.52826633776627,4.32569744327918,3.25566035129376,0.764287095310235,1.75565694660719,0.790897558452031,3.59149722735675,1.21766894947597,1.05221776971326,1.68412265690433,2.40443003238577,1.41185115924524,2.24224141990167,1.31400025609446,1.15090587793045,1.49778870804676,1.13588889236589,1.19329189549638,2.2636127719888,1.65908251595704,3.07710698956258,1.73783209097559,1.31353128527572,0.602928060143009,3.09511005659875,1.83702551137618,1.08806149544119,2.21866369386686,1.09070647415251,1.61040391811109,1.48940898392913,1.89140621361087,1.20615033635783,0.43515452267479,2.52227876563293,0.459619447723005,1.03709056372928,2.70448222276966,0.653776702606807,2.38163454250427,0.544395813647308,5.76961982715994,1.47595659708976,0.925165752936644,0.974823549750829,5.40164163067694,1.37974304585955,2.47295558071308,3.50139726568748,4.05865660564424,2.25552295756199,0.376775588804359,0.623191026336477,0.659728503647157,1.55285313376988,0.580640238717098,0.152035252096647,0.447386994111846,0.837270236688781,3.29749523520352,0.82655322493467,3.5745889549471,1.35067285523943,1.28836534898418,1.16242091344673,0.579227031040921,1.44252755140788,6.45275108066004,2.91924318438144,0.356925097321889,0.844603850849582,1.37118305528699,1.15341455205701,1.80318361835199,1.4917984786847,1.23556866931776,1.09493104282603,7.17239914861776,1.29386015954483,0.855504063317464,0.865813493995693,3.19387456850782,1.00265340405471,2.62239706864307,2.62239706864307,1.33187655521014,2.68531865302989,1.21382689960134,1.21382689960134,1.21407949776514,1.10169116434029,0.694782257657599,0.903150747306732,1.39063450331731,1.48625780102894,2.02750659150507,2.538786699798,2.49903987829525,4.82244197600452,1.71974893241654,1.13040534078431
2012,1.48708257655216,4.46107862007699,3.23665949921649,0.784824735364742,1.67096396538491,0.778464250647036,3.8444905725653,1.18089723364654,1.0417564900031,1.84560643919497,2.34377212582193,1.37865646470437,2.15903448896045,1.32981896505284,1.17602847916222,1.54793982168285,1.17534857560788,1.11840459807104,2.04588025146131,1.70094267160117,3.15600586340429,1.65475170209627,1.35181897255939,0.653151461976632,2.94545286467451,1.64817579267929,1.04880962679117,1.91453554721434,0.868361507077892,1.49096169403815,1.52658465854544,1.87108059984757,1.24167747904608,0.593208552483374,2.44377558683293,0.475870730886697,1.02649856116043,2.61816634758562,0.711549473406383,2.68660846849974,0.514158093977392,5.64197274014679,1.42692497660769,0.929536056664277,0.956761841659896,4.65572090662121,1.48957729008126,2.49929988050229,3.41374157981372,3.98937634457757,2.14823978786685,0.358937251707305,0.592764957720632,0.765630689417871,1.41333070740643,0.527587899389015,0.14279440115901,0.455502058064299,0.924305618490081,3.46275007931538,0.85072600767818,3.16654259121144,1.25549442685178,1.23540888805849,1.11634636312697,0.504264930204985,1.39318999611811,10.5832031528957,3.09577353673779,0.519471738934463,0.964506788033691,1.48351279277452,1.10670418975985,1.81467677038876,1.40585994869538,1.17392522752233,1.04224962789709,7.61580760228465,1.11347959476351,0.936679584641367,0.782800530642159,3.10816619008299,1.03352274081458,2.54797571364615,2.54797571364615,1.42363040003724,2.15519951243996,1.18046094436333,1.18046094436333,1.18062761006842,1.13011028867624,0.669001710434324,0.91379934806313,1.38988888346862,1.43987394498013,2.00944779894555,1.16543270533352,2.41781748358099,4.4617099699335,1.80366982524901,1.34147173233053
2013,1.40898210141146,4.84450891704059,4.45523942155109,0.83773642721392,1.63918019954461,0.750825383084571,4.14139762975071,1.11372942922328,1.00895947872124,1.84124031434345,2.1471710497407,1.32944608382557,2.27750759504916,1.45404283053363,1.23609025726906,1.57589601356547,1.16504114303499,1.00236720047397,1.99462247217943,1.7143409229625,3.27226285651869,1.60700908951525,1.22725200034691,0.611824773045351,2.87589068305185,1.61005697699419,1.07998923193894,1.95191015320914,0.806417193723534,1.38677744785356,1.53386093450991,1.84987591828694,1.18525790100841,0.400294579040699,2.36777200944603,0.471272593167646,0.943403779328103,2.5488248901417,0.918769839183066,2.18077190909837,0.502326938186923,5.45896905535838,1.39902041932938,0.898967963739861,0.940538501428935,4.19373981956594,1.39539650803677,2.50300902333872,3.27153182701652,4.16539813900342,2.02653187465999,0.358492375793951,0.578559931839726,0.809790017163078,1.49929579850642,0.509947594950674,0.188733237769964,0.487642870144841,0.822311489894261,3.80578290120645,0.930182229707713,3.20641632429402,1.36500127882067,1.16615162393654,1.04388216827216,0.469695304520636,1.40525218139781,9.74727260107489,3.08802003540329,0.494549266247379,0.964167260244977,1.64306905104789,1.18950172893764,1.79844993577184,1.44112106338382,1.29223076714816,1.05488528481013,8.89019141193183,1.25170125603319,1.03655893266994,0.643965907030134,3.03849114883637,1.02779402383821,2.48085652046331,2.48085652046331,1.27236040392798,2.15404824269909,1.27503157474641,1.27503157474641,1.27521602179265,1.11252053864955,0.712636242390875,0.972362603264413,1.34525091985427,1.5597373837127,1.92395933259341,1.3351931773384,2.29232047399432,4.02370560438155,1.81655130184474,1.66955178280415
2014,1.34651599128914,5.54848333584853,4.69845451564414,0.878100924236765,1.77305777849408,0.747780095379783,4.41851202803887,1.1364432719278,0.970959791148112,1.89691504477836,2.21199714449013,1.330244423168,3.08686095781185,1.30960223173333,1.27234195224905,1.65679487918799,1.10497962306915,0.989925299438869,1.96710687686468,1.73840928794394,3.10825884811044,1.54260195978916,1.14927328634589,0.651437855543241,2.73923080937619,1.68969483568075,1.03525487674093,1.82287677397053,0.768407756190907,1.53977309916003,1.45193018748459,1.86296143947269,1.14994199690514,0.484989051455069,2.35228766757336,0.424656428368739,0.857809630794751,2.54398176462257,0.777855178232831,2.11655706144949,0.459917413502212,5.64719680120022,1.28296965427672,0.872784216786518,0.957800922146808,4.20345261907888,1.19943336712808,2.52993578083201,3.58561842128005,4.67817522836761,1.95379607639772,0.366856825936978,0.556391260884791,0.580771920223763,1.45511301633341,0.486761550387849,0.151017482159405,0.495321042296404,0.85972525833079,3.39845864113579,0.98075949386584,4.32586724007944,1.49526274163701,1.15968789088093,0.998051492562093,0.414718776586509,1.46227942776465,8.86041181394662,3.09657969704779,0.484413309982487,0.986605391734507,1.60248762240244,1.04312706559466,1.91903675982857,1.30768664159842,1.3476637836228,1.10273875155611,10.5350604637453,1.21336600293871,2.22756172006943,0.973262106321706,3.04786038477706,1.02189399625968,2.48511553179481,2.48511553179481,1.25391242368837,2.41264701190051,1.25195562230769,1.25195562230769,1.25120997328492,1.12644731800047,0.634898338463689,1.0157610032095,1.37997604796617,1.8068874807375,1.87196655112723,0.885150158324909,2.18448549185402,3.67891817387645,1.80742945563682,1.16181680999136
2015,1.16230386432234,6.27024285623508,3.10542629308278,0.850128597463815,1.9536335918401,0.698116413133988,4.6441113490364,1.20851710681525,0.909284202068915,1.75943591545975,2.82519449903662,1.36551715396161,3.27929046083748,1.24593360652028,1.25078088033268,1.80162262063333,1.09889864309409,1.15270937445521,1.90962335490079,1.77677106896806,3.10996008410671,1.64766762744388,1.11144601158659,0.643674978238558,2.6160741592884,1.72314742829085,1.05682005889035,1.74961403450706,0.70541465068261,0.910147310120732,1.44996097168673,1.87225828127684,1.13733842666332,0.392915126090548,2.46330328904394,0.405967931287061,0.904722073336147,2.45745006060163,0.882266734481239,2.55709080686915,0.341167624216614,5.43633594730614,1.20822832564616,0.872353476007681,0.947283518613377,4.1851629472753,1.20316940776845,2.49498136452362,5.0074693972269,4.48688434454642,1.86575300076387,0.415571527949753,0.520469241195104,0.450825678295219,1.50389842704146,0.467203716750544,0.142301917631184,0.4507428192422,0.875507832442284,2.95999792230728,0.840285274150693,4.52800016778678,1.40442686748261,1.13271150479415,0.988413614167253,0.417636537730714,1.49812327266489,9.57116730321235,3.16298664508296,0.459900166389351,1.06744934908852,1.74508054943009,1.08846303958172,2.1405458303192,1.32655839631643,1.45071824376782,1.21369473342003,13.022838193007,1.2090991706832,1.2783460007428,0.923453252284234,3.04671265935693,1.00692862196088,2.42475286221806,2.42475286221806,1.2702320395662,2.41701116575955,1.14287640200429,1.14287640200429,1.14275777188796,1.06650205259044,0.651341082840214,1.09136986722986,1.33732679725458,2.13959162946471,1.81284829274449,1.04314802530803,2.04890800410498,3.46449292564277,1.82058813645626,0.941375968866619
