Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Equatorial Guinea,231704586.214421,257269046.82918,300152801.145199,352638311.553616,587424889.588275,1468403404.76972,1817508712.76923,2283954429.45661,2699948863.55525,4411173089.8169,5269712387.32535,6005113941.93001,8286980786.09409,9674942387.18021,10420388726.5973,12012844402.6491,14151023687.8999,14341122354.4363,13061295371.1388,13913404306.2274,15070007775.4052,14447134439.884,14507099626.4903,13185496881.0174,12023008461.8485,11341603434.7324,10634279338.5817,10051326714.9325,9569759527.14748,9652085293.25754,9963221065.40967,9456161986.86363
Estonia,10630714368.8022,10020458824.8803,9855880341.85316,10302024682.7477,10811255595.132,12222125501.0055,12752545890.575,12698343966.8422,13979306555.9168,14801394584.6609,15827575290.6098,17029885620.3809,18188036227.5922,19920093472.6082,21864806615.3187,23520173219.8219,22314690792.6965,19050002368.6512,19516679023.6285,21001308236.9578,21772480719.1512,22154913169.8562,22891073863.273,23311847750.9394,24032886893.1699,25387061799.8453,26326305513.7363,27307395615.8101,26519902198.9957,28417254674.457,28434426605.4652,27574843698.0953
Eswatini,1863493800.98989,1921376045.75296,1967502348.3094,2062447155.87618,2141687481.85455,2208139875.6303,2265640708.02818,2332496938.06271,2373552937.12448,2398588340.53223,2503648886.55839,2600795810.79964,2695046420.17554,2856716232.8374,3027895435.59253,3162193970.23595,3188176576.97374,3238073097.90528,3360917656.93365,3436445198.76525,3621897455.23596,3761746659.51485,3826331630.21918,3878174403.5524,4015035098.77479,4114008066.96745,4145651841.8002,4351364120.03953,4225737498.25845,4369384623.38277,4366430077.90613,4585402385.65415
Ethiopia,11215578415.0916,12689623265.693,13094417753.4806,13896779695.8913,15623617690.3741,16113247315.5274,15556028804.3965,16359053695.2448,17352574603.7583,18793064976.1136,19077728362.3105,18665390025.6039,21198769337.7279,23704202269.324,26272487888.3487,29282307975.8989,32441436121.8563,35297110794.6214,39727088219.906,44167899823.5539,47987456602.7123,53065618849.7063,58508820967.9287,64589328550.5953,70682351658.2336,77442545814.9282,82721144195.2914,89640011587.0442,95071775775.7639,100435279209.681,105779617467.591,112653319434.836
Fiji,2726274818.17778,2784345355.70096,2926346957.9416,2999505589.12067,3143481870.30262,3074325289.001,3114291531.63976,3388349146.53847,3330747264.7169,3397362214.89918,3506077775.66624,3541138530.44959,3728818862.10322,3754920609.14392,3824479907.83452,3791946804.66169,3831109812.09556,3778009185.47898,3889636980.98758,3994857224.63258,4051237219.17538,4243031681.17411,4480790593.48834,4682479912.05203,4796997076.03127,5053797835.53178,5246466346.36038,5215934725.85137,4327208949.46684,4115996320.43426,4930664222.84568,5301661741.40568
Finland,141994350229.297,140887056364.453,146472344255.859,152674521314.453,158266466283.203,168391880923.047,177576428631.641,185370756688.281,196036504105.859,201212381740.625,204607491185.937,208723784010.156,217083963641.016,223113056688.672,232081249383.594,244411266137.109,246328504412.109,226434938283.203,233609048633.984,239193227012.5,235550696192.578,233242909380.078,232127848925.0,233210733506.25,239208760192.969,247110711000.0,250058686750.391,253433824963.672,247120696616.016,253878739632.812,257560103403.906,254562199573.437
France,1676098974581.98,1670081815454.98,1709890902753.87,1749300344619.07,1773739467452.5,1818562957208.6,1881350559081.67,1945303460153.52,2025858476369.78,2064338989662.44,2086380974391.26,2106573536491.98,2166995343999.61,2207920477001.03,2267844863251.48,2325232266173.56,2334072134826.58,2268145065263.81,2313515331848.51,2369909039492.57,2374265768198.23,2392826743884.24,2416703157283.96,2442483452642.5,2463489569508.32,2514819204022.09,2556210832827.89,2608036639287.32,2413981867221.76,2580120255345.61,2646451031159.26,2671234714330.38
Gabon,8451237981.301,8784770737.08178,9110927737.90141,9564091413.41355,9910794415.49417,10479512210.8024,10843972206.2432,9875321072.27314,9689372094.82624,9896262806.17442,9871617829.34082,10093465659.4406,10163064451.2538,10435048720.8443,10142180902.0393,10751534086.7123,10395827037.7727,10409376035.5652,11147389066.6347,11937934403.3789,12564804521.2615,13273296028.5793,13846034032.3711,14383107762.6952,14683922149.3088,14753324537.1727,14876945089.6921,15460241661.1259,15176119359.5533,15398898313.8373,15866657481.0928,16254737014.9742
The Gambia,740528298.603424,762833761.663294,764011164.754756,770748583.770315,787886530.287664,826492963.259544,855420206.246188,910167091.320248,960226283.311822,1015919410.0795,982902027.731066,1050427393.31825,1124482524.55398,1098037738.85618,1091937250.0561,1125167625.04935,1195557048.77095,1275249585.58493,1350595613.51288,1240786190.47581,1305822857.84822,1343336129.36544,1324430251.83027,1378176608.93204,1404959537.12175,1472715273.80675,1579264608.77791,1677527292.27233,1687449652.95674,1776141480.03218,1873704900.09444,1963596060.40794
Georgia,7377748823.20649,5216056133.54707,4673678615.23576,4795034188.99656,5332200118.25066,5893190454.62344,6075968327.9871,6250184305.04248,6365211520.66238,6671206249.59299,7036389739.95908,7814405534.92863,8267069270.18365,9059975319.60238,9913559155.90151,11160245709.6589,11430503827.9115,11013204446.9733,11701134202.5253,12629541567.4316,13460417765.6957,14151325572.1376,14730184213.8494,15223796148.8396,15749049874.5344,16561685511.0983,17565660917.3341,18510819818.4957,17346401920.57,19192793472.268,21296041913.2144,22963990766.7474
Germany,2533680205307.88,2509019802333.05,2574193723450.54,2612945784475.61,2640072232962.63,2689040748598.27,2745407383018.29,2803887763760.38,2884562510841.22,2931769559373.65,2925076028983.88,2909575203020.53,2943395181897.32,2969464751675.73,3083959477633.35,3173089212221.55,3201977117826.16,3024422218182.65,3149837977159.83,3268207907666.64,3283708733629.98,3296391223767.13,3367906396055.51,3423568450957.03,3502129441730.16,3597248136065.74,3637409365003.91,3673343090202.78,3522914640155.8,3652205602572.65,3702230996916.9,3692366831510.82
Ghana,14400613325.4089,15099043151.441,15597311536.1022,16238738334.7768,16986119958.802,17698918267.4937,18530836590.6561,19346192812.3749,20062001962.2277,20864482066.4121,21803383667.389,22937159647.1137,24221640585.236,25650718304.6806,27292341859.0377,28478690589.0047,31084433518.1644,32590314875.062,35164855870.6991,40104506631.6958,43831333975.4151,47036511237.5563,48379986962.9427,49406010054.2663,51072704881.7252,55224351374.4489,58648304058.6438,62465003607.231,62786037290.3279,65973349399.4486,68491885061.4641,70508824388.0172
Greece,163442523659.057,160827442827.831,164043991706.578,167488456723.317,169803934679.174,175921772115.387,181968090350.671,186806232261.53,194535951163.524,203582678509.383,213116734983.165,225470734967.324,237596249633.379,240408215746.072,255898673311.456,264872707591.747,265024939417.418,254107830744.956,239639588486.45,215970915842.321,197978089531.731,193479795857.322,195012591244.259,194567373678.099,194505510567.857,197370819841.305,201445880947.483,206033167541.336,187085880547.56,203277224063.029,214952754695.546,219965719224.042
Grenada,512715297.542475,502672150.4058,511185184.991459,522070746.474282,545241471.586559,572588028.202019,639887179.228114,684028916.017964,717463922.03278,702943169.422603,727105600.384471,795918681.218461,790765503.201134,895749020.659748,859960907.039514,912620191.349021,921267656.665568,860341634.562189,855944031.100456,862490064.656016,852529700.227814,872573509.102323,936638937.786048,997007407.407407,1034291535.85512,1080200382.60863,1127312678.42806,1134939081.03144,978809798.804488,1024691294.44286,1099706286.21882,1138923226.80272
Guatemala,26887756327.0466,27943673995.0707,29070849568.6326,30509434368.8016,31411836282.3237,32782677071.6206,34419689165.7789,35743836013.2142,37033784129.5252,37897624870.0919,39352623487.4664,40360199271.019,41626668759.0246,42990369635.9208,45290955325.2902,48161368665.894,49747574901.7709,49984820144.5551,51426470044.8962,53567820370.7454,55161306913.2601,57199417471.4099,59741346761.3617,62186064718.7424,63851284748.839,65817809494.3628,68060138938.4754,70794725855.0224,69530649250.79,75116232449.1983,78271231309.9524,81031694944.9788
Guinea,3739069518.82914,3927673589.83666,4083606123.90946,4271765348.97459,4462353367.48162,4693574823.86752,4864614381.03605,5050053677.45401,5176459579.46449,5365832405.72436,5642956694.13195,5713414722.47307,5847115329.55072,6022369313.03617,6094011545.87354,6509469022.49636,6778506429.10409,6702408065.67158,7025019105.91374,7419271030.30424,7858142150.2509,8168199850.29177,8470141696.43118,8794201742.84609,9745789528.35549,10749606370.4679,11433119223.7578,12075307751.6835,12643401588.6985,13349198344.073,13879482945.938,14815644972.1281
Guinea-Bissau,588853097.930413,601219012.922846,620458021.451395,647758174.433145,722898122.695806,769886500.621982,597079877.976298,697478986.452666,705153195.39567,738901627.416716,765900620.254642,763710672.551679,772660533.181804,823345295.681209,845299838.603667,866938047.629768,906163311.064931,928345745.452418,980382895.434522,1059647261.07297,1041496885.43544,1075408772.95023,1085781367.43837,1152384166.79638,1213536542.70894,1271652706.03289,1319485332.4773,1392722780.6646,1413547808.38589,1500942899.13729,1570073804.59512,1651706154.16341
Guyana,2037327406.13112,2203881070.82096,2391925529.8736,2512273984.61924,2712138382.14991,2879766586.43647,2831412296.32746,2915226398.47074,2875468427.07822,2941015352.67748,2974326085.51831,2955521640.87583,3001726850.82003,2943164432.84229,3094137270.70843,3316643991.45274,3374858506.06674,3496741806.93763,3641452424.56855,3830671453.00564,4032790343.85011,4180123674.47048,4250621228.25175,4279840193.7046,4442793237.23993,4608708975.07815,4813377725.77348,5071030135.73162,7275896377.20418,8735443232.30197,14268000140.0066,19090957594.0449
Haiti,10760655413.912,10176750400.4574,8960564685.92752,9847455167.82772,10255215964.9598,10532590219.7954,10762394520.9594,11054082104.3443,11150259169.2375,11112041891.9578,11228920585.9316,11619774577.796,11466642593.0665,11818917734.006,12027964912.6803,12594064682.4783,12928818990.6636,13690375422.772,12916662276.64,13575181302.2734,13643386325.9664,14233433330.5029,14644604839.5892,14849629308.6025,15118774099.5928,15498296353.5977,15756778637.9976,15485274058.243,14973407477.2561,14704149691.2104,14456828250.6294,14187369712.6764
Honduras,8835336566.45516,9409255132.55713,9429193673.37923,10012795187.1499,10200112185.866,10669121816.6388,11052168152.4926,10970862757.5133,11770779974.6587,12091321063.1334,12545270107.7257,13115708313.2068,13933118990.7264,14776156180.0019,15746542343.9334,16720989901.6315,17428555328.7177,17004757718.2843,17639229093.9667,18315815357.186,19072018181.9071,19604424966.4102,20203944075.628,20979791685.416,21796529142.7732,22852116284.6356,23730778960.5382,24338200129.3672,22156260473.8169,24940257609.6892,25973672631.7766,26904206369.3728
Hungary,76320565233.1898,75880875956.0739,78117202649.1726,79280778283.9448,79346116187.6974,81840061575.3627,85031827660.5837,87643177933.1084,91568886542.0243,95299483590.3448,99817905184.6813,103884735932.983,109083772922.95,113768132959.824,118257499574.879,118585513679.933,119776044677.938,111873380290.514,113077422068.682,115188393760.125,113748278485.318,115798616344.321,120699456740.623,125174166987.372,127929252772.234,133394359768.376,140547430034.099,147383974295.866,140770787502.349,150710923361.943,157618619387.289,156187937314.849
Iceland,8701216382.78944,8815502462.2945,9133641416.95092,9144289754.98199,9561920769.22616,10113797776.4047,10858456575.5095,11296586994.517,11859726687.7669,12335716528.3788,12404737216.2574,12670532078.9946,13659137611.5282,14495683157.7375,15411374460.634,16714384610.1713,17083688339.561,15774426999.3488,15327572988.2618,15610486135.6369,15776524980.7745,16494745020.423,16773046835.507,17517210519.0912,18621440660.0019,19402600566.9271,20351227274.147,20729999827.2907,19291243912.7068,20304846331.8777,22130761184.0171,23245527336.2072
India,495935689518.468,519496484311.542,554089360749.644,596058814154.216,641058406947.109,667020123972.214,708271422053.216,770923380745.097,800534479623.61,839151992864.812,871073127580.09,939542798342.002,1013982178697.24,1094324353140.52,1182534912713.8,1273126725479.64,1312424303406.43,1415605643155.69,1535897931732.14,1616399198833.92,1704596203504.32,1813453530766.63,1947834564908.95,2103588360044.94,2277267041550.36,2432016068497.75,2588974770244.57,2689205295885.31,2533830417086.54,2779348258938.77,2973542414790.52,3215973434046.11
Indonesia,307321553108.561,327286415440.608,351963716564.375,380895160107.885,410674256291.248,429975448821.108,373533751969.724,376488874906.624,395012382612.012,409404526234.825,427825582141.818,448277224165.159,470829486237.128,497631790460.651,525006275321.737,558318040182.325,591893632264.728,619291626040.047,657835433797.592,698422460504.757,740537688645.515,781691320719.306,820828013260.627,860854232717.718,904181621813.478,950021694198.768,999178586345.587,1049330234035.85,1027656193922.98,1065709127435.86,1122270779856.21,1178924195856.71
Iran,219025854894.648,215803959419.194,212138990732.036,217232542412.204,231027951541.115,234147751320.806,239018052131.593,243804857658.015,258056537599.93,264229695673.419,285576361691.924,310248155725.937,323702581958.885,334028060129.516,350728779278.205,379333424180.106,380285006930.526,384115942807.766,406386748156.485,417138595177.33,401507697046.151,395396833390.869,415106476157.819,409191686496.677,445262288195.34,457544871772.728,449135162389.142,435344072056.544,449842285446.341,471073841462.031,488864564083.075,513527246086.276
Iraq,29556579056.3127,38509216455.9305,39993566700.0619,40841438911.7737,45342486348.2519,54972294638.0998,74213129683.8961,87259924322.4904,101916218527.399,103716679377.555,95208069160.7452,60307856288.9303,92503535426.8886,94053181141.5504,99356180856.4776,101232561440.969,109562085020.285,113264515567.212,120516349622.451,129611081238.514,147674239072.767,158939252263.834,162537141323.775,166774104959.102,189767872908.426,186314571374.742,191221819559.378,201765390224.362,177479307669.569,180145367592.813,193908133926.674,188215848693.258
Ireland,86916778951.971,89257107777.5531,94394592937.7644,103488967205.198,111126061752.057,123374112131.265,134189242145.411,148319215004.31,162266448871.098,170876017042.921,180956619566.626,186410360281.181,199064153976.926,210490003157.074,220988938640.086,232723709494.371,222288215958.446,210960893742.01,214511307254.188,218048113700.275,217178189023.252,221939116603.514,242659427386.766,302391428540.035,306088582898.588,336849348481.597,362262415044.573,380522434249.483,407759845120.691,474043708510.292,514903922802.965,486429697970.113
Israel,120673270502.765,125641094936.083,134973520974.768,143885721109.73,152329412975.43,158048317310.579,164471856695.682,169937647527.979,184596462844.647,184909585609.537,184684975515.63,187390716950.388,196159322413.276,204428481197.204,215837698469.191,228837301916.728,236356843531.581,238976215685.434,252438031645.298,266480711976.331,273251466146.392,284811641782.085,295877497534.411,302722655203.465,315943412203.594,329445006817.89,342868164572.703,355846209596.501,350634465931.993,383397426954.248,408204664808.542,418095492045.796
Italy,1604257981628.63,1590576776777.14,1624790459646.09,1671695507645.8,1694189587811.19,1726814956377.67,1757973143930.53,1787471785343.84,1856863206832.4,1894119928516.21,1899232719248.01,1900496731808.66,1928510465520.9,1943213636038.87,1978181374934.65,2007108163418.51,1986572667525.98,1881181927545.97,1909947188705.16,1923230167189.95,1863124631879.35,1829252559153.33,1829227175717.41,1845428048839.1,1868241619898.42,1898202609756.92,1913894038939.75,1922107755102.45,1751650987476.49,1908092024347.85,1997042745688.22,2010974774790.36
Jamaica,11514570564.4563,12598909484.6708,12773201513.7378,13073366262.132,13058497765.0022,12909570838.06,12608189994.6252,12740282706.7719,12852232022.9367,13025085491.0428,13285234344.013,13772313228.011,13954620795.0302,14079346907.6652,14487524822.9218,14694979519.4345,14575694977.1356,13942337032.4856,13739176657.4811,13976916109.7078,13891148715.1964,13963061249.1125,14059381567.3828,14188936958.4343,14384066492.0877,14527493336.382,14802051873.2326,14934129346.6919,13452615560.5656,14071627509.4333,14806380332.6868,15132129801.7169
Japan,3665890719855.77,3649056226897.65,3688589488080.59,3785636263364.36,3904273220115.03,3942583070731.74,3892499235707.73,3879501014654.61,3986755544464.21,4002148544213.45,4003827945768.8,4065291729511.6,4154163710034.48,4229100705435.47,4287138774363.71,4350758602409.6,4297492743392.06,4052826324007.5,4218907820177.17,4219912322037.65,4277925608850.6,4363702302795.86,4376627829637.51,4444930651964.18,4478437728055.55,4553466417292.21,4582763011477.35,4564332550094.45,4375044252274.51,4487015645273.13,4529854841042.58,4605911988191.95
Jordan,13476276723.0141,14080955882.2811,14780987323.0563,15697537788.5039,16025148664.3621,16555336763.0192,17054012095.8095,17632063087.4182,18380669691.8022,19349323186.586,20468450874.8326,21320279753.9925,23146833797.5894,25032512558.6082,27058387611.4685,29270727368.8656,31384186979.027,32960837541.5358,33723826288.3537,34646908078.4163,35488605511.9193,36414839440.0743,37647146046.4738,38587017887.3239,39356512808.3494,40330034782.8485,41103996749.7366,41823826702.478,41362613665.9359,42874682706.305,44009762561.5966,45188463506.0246
Kazakhstan,80344023383.1104,72952373230.2308,63760374204.4497,58532023518.9309,58824683637.7392,59824703259.2838,58688033897.7015,60272610811.673,66179326672.5077,75113535772.261,82474662277.6485,90144805869.7482,98798707234.4777,108382181835.458,119979075291.852,130657212992.82,134968901021.859,136588527833.35,146559490369.689,157404892659.159,164960327499.374,174857947143.911,182201980933.864,184388404706.042,186416677156.152,194059760924.352,202016211108.857,211106940610.612,205829267103.2,214679925583.069,221549683201.099,232848717043.771
Kenya,30622875266.9484,30731034422.1691,31540116338.6072,32929842156.6672,34295389782.3606,34458259247.3522,35592009621.64,36412543752.2683,36630908098.8264,38015522174.3133,38223413680.2696,39344305939.1787,41352557259.2179,43795114731.9782,46629751036.7518,49824229272.6978,49939962360.0343,51591446859.569,55748929986.1062,58603891851.295,61281315911.5794,63608687382.8764,66801914096.6185,70120446896.8359,73074983895.0953,75879571212.3885,80165208728.3956,84264984851.3549,84035138346.859,90413816676.9795,94807911027.625,100075318170.786
Kiribati,121486667.201825,121360302.902772,123842418.221336,127250823.912927,127184612.099666,128681757.24266,134398147.132462,129137460.052322,137844755.755561,133510750.64077,135442860.011978,133309033.074143,132497222.743632,134209646.128344,141962822.815466,146299925.948566,141933256.317221,142695135.239632,144444524.601592,149158825.431488,157815468.18761,170016044.519155,172164486.659071,191559398.175292,205137185.020505,212828044.805228,220233266.373554,227422251.262382,226144100.8008,245417596.374769,255002019.364619,265519808.540098
South Korea,472415066061.572,504905290009.969,551703276662.813,604747148973.984,652465952372.005,692726706028.768,657193648716.458,732553666046.982,798929132744.302,837696366558.277,902409606062.147,930811064125.151,979188957980.11,1021377732486.55,1075146392089.85,1137500027631.58,1171772731392.34,1181061361993.54,1261430519849.42,1307922658113.4,1339345905332.01,1381732300870.28,1425981639370.35,1466038936206.43,1509241369553.54,1556927899270.75,1602194079769.04,1638146960195.06,1626525694049.93,1696543311942.81,1740868427277.01,1764487367948.7
Kuwait,36595073655.6962,49033910293.6937,53170492188.1541,55753669558.7911,56091050155.3229,57478364266.3148,59583253422.4803,58517303582.0777,61264446307.3183,61395143329.1037,63245766790.5716,74203741257.9195,81802425533.3891,90480881656.2481,97280314521.3311,103108938022.819,105665789072.072,98188818209.3521,95861255086.3355,105091329807.779,112054549995.581,113342577209.708,113910327577.994,114585555830.916,117938413874.778,112380894485.055,115463873883.03,118077764579.78,112389452571.326,114930360168.746,121664370029.182,117235268788.392
Kyrgyz Republic,4191715901.49571,3543704782.05536,2831946047.78281,2678346337.21658,2868093847.63288,3152472634.58716,3219362911.28951,3337056039.33985,3518703233.18908,3705955297.86785,3705313255.4532,3965807641.19042,4244477505.27223,4237027793.42929,4368498475.52979,4741693829.84541,5140072739.62985,5288430380.28424,5263491909.11624,5576999924.82018,5572083788.24116,6180302892.03129,6429000667.90909,6678177511.66313,6967733666.77765,7297999868.50301,7572252145.25549,7920623120.2686,7354379549.41978,7759385792.10421,8455209116.53133,8975322159.94048
Laos,3012256546.1234,3190357917.97419,3450659811.76174,3693284478.98933,3949167183.90196,4220557557.23225,4388012740.39955,4708617453.27328,4981659930.07599,5268175760.92381,5579985581.01999,5918523434.75225,6294805131.65111,6742212710.02267,7323341971.83126,7879683723.91001,8496261313.36707,9133631713.05317,9912447859.53224,10709275115.0696,11568812077.4386,12497359667.4702,13448654116.2974,14426380125.6488,15439521179.3987,16503694943.2856,17534839203.1116,18491844275.7106,18584864138.19,19054754737.3799,19570648221.6862,20303702352.295
Latvia,12044552954.7921,11444375308.8533,11694997032.6363,11584507304.4824,11850945730.0371,12937853405.0285,13785282708.1945,14173807494.182,15001703822.9086,15970899946.7949,17195147565.4394,18644549744.4914,20271313106.6742,22625890296.7976,25527664820.9098,28186252981.116,27231101071.3992,22863227308.7441,22026145322.7961,22694935283.9812,24352854877.6457,24863312911.2871,25384189270.9715,26344565876.8902,27016796437.5492,27935083671.9621,29139005014.4504,29335802644.3992,28318076426.6769,30285399223.0726,30834377325.2508,31360657012.7125
Lebanon,17221346342.7057,19075339624.5917,20621442059.1652,21951290517.4826,24428699054.1547,24686413686.4571,25591349424.6391,25456845224.2295,25798443405.5655,26789018310.9609,27706046545.3127,28600147893.7267,30510478932.4999,31329923063.1007,31815384920.7126,34777595316.005,37931620043.7015,41812842419.7439,45147473283.5593,45539055323.5066,46707037069.3046,48494923363.2625,49699566407.4833,49929337836.8159,50705514062.8608,51163399287.7034,50199119756.2008,46727888410.6848,36728167162.8739,34156740537.1604,33944395264.1769,33944395264.1769
Lesotho,1105247043.49934,1144038630.18996,1212450693.47103,1252351695.56175,1322446271.54381,1371424437.09695,1392512225.79035,1399140932.84008,1453365294.1512,1505128088.4482,1516022748.40945,1585150007.49012,1611976676.82948,1667849758.72804,1738401391.78308,1811204148.77671,1911244554.99023,1887282177.32009,1986735734.7651,2078451680.28081,2210102550.34645,2249719203.36981,2288201773.07605,2359686724.53829,2444845631.39553,2368122098.53455,2333058897.5103,2299976266.27346,2112391149.60613,2160272945.18777,2211855514.87917,2252257826.396
Liberia,933723838.507843,625824712.107485,489630570.966971,468741927.114726,525559090.742512,1084122317.29609,1411615367.79969,1718520972.07064,2210291803.5902,2274838397.37873,2360440967.03039,1648882904.55436,1692081112.12779,1781443510.53791,1924741222.72585,2108270598.33452,2258921103.43636,2378656131.45291,2523749998.53307,2730716886.49046,2949005327.42991,3205193907.94462,3227674916.86578,3227075700.0,3176896008.31,3254893758.73415,3292571599.13518,3211334057.92828,3115556299.79146,3270920145.66908,3428189426.39464,3588757484.77383
Libya,55448621740.5463,53361983286.4069,54394423864.3042,53186646293.0975,54321714851.0961,57153327139.4503,55123101078.1761,55536336508.487,57579668503.4421,56564631725.4858,56022234980.534,63314109952.651,66138956972.5768,73990151521.3885,78799900129.0316,83709120342.1548,83573471186.9254,79896086548.9669,83912660700.3206,41672273290.5727,77854953189.632,63842648630.664,49131511071.1064,48717501321.3052,47991152062.8031,63584342257.9606,68633808773.5188,60949510655.8708,42996651437.748,55179091532.8781,50625917039.5711,55767393124.5653
Lithuania,22887185052.507,19173313031.719,17300837303.8199,17870048723.6262,18768365835.5207,20326258404.0437,21843194413.7223,21603574024.2469,22342117951.3527,23790808932.6418,25389512713.8207,28068588029.5523,29893618016.7512,32204826567.0058,34586528018.7664,38418000007.8586,39416660356.0683,33567775501.6203,33711176714.1949,35842949292.2133,37413911922.5879,38928020893.4211,40396596564.7359,41540954817.2039,42650895979.8047,44618059006.3441,46812540143.4277,49002127219.1508,49023106998.3996,52150789442.1719,53474128766.591,53657150684.4898
Luxembourg,27890285979.4902,29061859473.6523,30172289931.4379,30604417464.514,31032290015.6547,32714188401.9113,34897700894.5582,37750651303.9183,40369840661.3785,41610952875.9605,42953079582.1566,44078183347.9207,45943524157.4617,47084244317.1613,49917169128.3586,53959794734.6914,53797820276.3277,52055333610.1398,54012829450.8633,54576884723.7121,55477349852.5629,57236975164.3722,58738350255.7597,60071584216.1375,63062062076.8293,63892707778.4988,64671765568.8058,66557495896.7378,65951935965.6765,70679635853.8902,71655146215.6371,70870003856.6378
Madagascar,6154798240.80708,6284044275.81625,6281398611.31878,6386837686.07253,6524423229.10942,6765402319.37305,7030408175.56267,7360783017.34648,7688842733.27739,8148653656.69862,7137571065.48697,7835974694.57165,8247912168.09114,8640170094.37648,9106610406.88934,9626649240.51396,10272850829.8606,9864124029.23054,9925206605.67835,10081868751.8746,10385448752.8756,10624353147.1587,10979121878.0735,11323020701.3017,11775165456.5346,12238318933.7165,12629254472.2012,13186360203.1442,12245161113.1284,12947986307.5875,13465905759.7223,13977610178.6045
Malawi,3402615041.1934,3732391066.97556,3350187439.51753,3910634175.57071,4196762833.82417,4355921668.80995,4525595860.31768,4663277073.7166,4736773940.22414,4501121160.07797,4577640221.12665,4838823865.4769,5101112194.49939,5267853576.18411,5515442681.90011,6044925172.5381,6506741521.25712,7048630102.94242,7533157578.02466,7904743381.81252,8054933506.12398,8490733601.03216,8968360291.05329,9219474379.31534,9449961238.70793,9827959688.29237,10255826273.6034,10842133933.6548,10928176721.465,11426314939.8368,11531564448.5797,11749794461.0779
Malaysia,89014784403.7144,97822746879.1401,106834219205.048,117335045630.591,129071719045.017,138523307832.505,128328802476.716,136205126470.557,148271359064.948,149038923296.259,157073594223.932,166165798103.902,177437551536.374,186898768708.901,197336779111.682,209766600383.972,219902039818.778,216573759299.08,232654030399.227,244970531973.676,258378881826.473,270506469604.101,286755041078.03,301355266964.947,314764917575.088,333061328477.268,349191778300.005,364602265936.14,344706479641.244,356134704342.139,387694727478.777,401479163711.428
Maldives,1116418306.06718,1178455091.85775,1269779307.10724,1434670112.36324,1547415774.68385,1677366833.92138,1803080163.51179,1914432188.6946,1988057617.6931,1909655895.78731,2048457065.39478,2330120929.12629,2465649312.33915,2188925391.74925,2705638704.31103,2898372920.14369,3158641500.63399,2900967006.18772,3099261774.94957,3364952162.10918,3444491134.33038,3684339547.22925,3971758368.31861,4129505319.12921,4400906157.06973,4711369798.88163,5119751627.13987,5493408290.20633,3685591962.05463,5067979008.49449,5768682322.98336,6041332856.45728
Mali,4540958263.56354,4685005096.54492,4862095199.48081,4906876185.26512,5253094838.94342,5506768067.28504,5923722243.04016,6261430310.34669,6257621170.98229,7219807986.60186,7444077477.87234,8122906029.24399,8249623254.49671,8788717883.93358,9198464335.82615,9519823432.35783,9974218416.28021,10453611496.979,11009109646.2422,11362847067.2117,11267770190.6724,11526373211.2665,12342980316.1789,13104764378.326,13871694399.1238,14607651053.629,15301000921.4682,16028741130.4821,15830713976.5248,16313964499.5084,16880866888.027,17666971044.33
Malta,3966491247.24671,4144219778.37606,4378413978.59851,4656114586.73105,4831991668.11594,5086008510.71566,5346697025.52607,5599059782.17011,6701025860.88934,6650321032.44993,6832614321.56579,7085028948.91732,7113876334.90036,7318803726.86444,7489779964.55618,7867015012.0266,8213960304.21484,8099347420.67456,8601291936.77933,8686613628.39838,9042989796.77338,9611949009.54642,10345449273.9073,11340795041.8065,11803240829.4114,13334371316.2031,14292992142.7162,14876818854.4189,14359895887.8999,16292781700.2476,16968587192.6425,18240978817.4633
Mauritania,2910027139.32906,3080951582.67833,2986651904.76274,3279935161.01726,3470788901.74838,3330406023.66511,3422918201.52654,3548648090.59071,3409611141.00167,3382351510.30114,3429078153.90208,3666653932.36533,3840187785.10236,4169149304.40539,4933487730.19964,4836326500.47834,4820314428.25798,4825032355.07832,4951459275.31606,5158072939.98105,5388639480.83596,5612311839.16241,5852228252.66622,6166863896.68677,6244622452.80308,6636194355.58626,6952885074.44597,7171275534.84383,7145411800.0896,7198481873.57489,7687691068.95683,8187943518.06282
Mauritius,4487792561.84826,4715865005.16452,4910919918.93151,5121487228.29028,5407667941.33109,5715227834.38157,6062253049.4966,6220534375.14893,6730791855.59575,6956107854.23256,7068443337.88459,7487280094.82553,7811480809.50426,7950333241.41915,8337160251.7456,8814630766.63288,9289471624.25339,9597424761.29619,10017523547.3152,10425991883.2378,10790496900.1707,11153101416.1964,11579927241.3987,12007291045.6489,12471068851.5812,12962177523.4319,13481538349.276,13871328044.4569,11853530018.6947,12257000314.8444,13345407871.3997,14274019706.2322
Mexico,716775997861.725,737325961811.202,769725007521.97,724231953299.776,769266848274.163,824645415966.33,875650385843.31,899774820109.764,945027051117.631,940766441516.06,938540700989.319,949667522095.5,983527357381.896,1004311720993.85,1052569035045.56,1074439987409.3,1084575522159.75,1016298775551.17,1066822388048.98,1103564231781.62,1142776194808.08,1152513808584.62,1181370028689.69,1213294467716.88,1234800030119.7,1257912134612.3,1282719194684.06,1277682077988.06,1170944075658.48,1241768434200.36,1287578651261.79,1328780925599.41
