Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sierra Leone,2.6869107,2.0801211,1.9911689,1.9692916,1.3529503999999999,0.7649166,1.0247022,1.74034,2.5121556,2.7425273,2.1646176,2.053953,1.5849465999999999,1.4268139000000002,1.4863958,1.3469934,0.9437063000000001,1.0760332,0.9721505,0.8658135000000001,0.7828005000000001,0.6439659,0.9732621,0.9234532999999999,1.1163824,1.0938169,0.7519926,0.6724773,0.5466054,0.6090659,0.6856228,0.5604373
South Africa,2.8176506,2.4955237,2.5619659,2.117864,1.7558787999999999,1.5821336,1.3831667,1.2720529,1.3872891,1.483161,1.5293096000000002,1.4688112,1.3557286,1.2348113,1.153872,1.0585196,1.0394176,1.0895047,1.0034811,1.0026534,1.0335227,1.0277939999999999,1.0218939999999999,1.0069286,0.9710468,0.9435684999999999,0.8947571,0.8824303,0.9556152,0.8074405,0.7678176,0.7331367
Eswatini,1.6327114999999999,1.7480468,1.8180898,1.6933393,1.6525777,1.4948392,1.6472090000000001,1.6845059,1.4352057999999999,1.2900365,1.3037865,1.4709541,1.5413309,1.9028865999999998,1.8099326999999998,1.6443906000000001,2.0061233,2.0987006,2.3742941,2.2186637,1.9145355,1.9519102,1.8228768,1.749614,2.0738091,1.9244398999999999,2.0960376999999997,1.8902392000000001,1.8608191,1.7838547999999999,1.6451213999999998,1.5683213
Tanzania,2.1060393,1.3792784,1.2941141,1.6272140000000002,1.5553503,1.5435445,1.6019715,1.4876627,1.487264,1.4516046,1.3025985,1.0743070000000001,0.9946145999999999,0.8239412999999999,0.7921239999999999,0.7620646,0.698279,0.7571931,0.8960241000000001,0.9031507,0.9137993000000001,0.9723626000000001,1.015761,1.0913699000000001,1.0936919,1.0563912,1.1009812,1.0623673,1.076797,1.1209137,1.1368984,1.151694
Uganda,1.6591776999999999,1.9313668,2.0157822999999997,2.1015105,2.2109109,2.1167072,2.4423558,2.655734,1.7646077,1.6832450999999997,1.6346747,1.6916878,1.7661558000000002,1.6843226999999998,1.5034260000000002,1.3944718999999999,1.347345,1.4323172,2.4600939,2.5387867,1.1654327,1.3351932,0.8851502000000001,1.043148,1.0432584,1.1054652999999999,1.232713,1.7448004,2.7321209,2.6418082,2.0368418999999998,1.9820563
Zambia,2.7050498,1.4293982,1.7192454,1.4516884,1.0518096,1.007661,1.32798975,1.6483185,1.63483472,1.62135094,1.60786716,1.59438338,1.5808996,1.8483229,1.7439455,2.063707,2.0800879,1.7316353,1.3825927999999998,1.2623324,1.3936669000000002,1.4344291,1.6618696,1.7852541999999998,1.4545326,1.3000041,1.4374988,1.2556547,1.1704965,0.9819222000000001,1.1180029,1.303002
Zimbabwe,3.8027717,3.3003039,3.1147129,3.1816532,2.8827716,2.9982669,2.618175,2.2380831,3.0537919000000002,2.5498043000000004,6.306474099999999,2.0346773,2.7057581,1.4525757000000001,1.9862425,1.69374475,1.401247,1.1087492499999998,0.8162515,1.4071620999999999,1.8594999,1.8682239999999999,1.8877891,1.8863088000000001,1.7419849,1.5923403999999999,1.1378103,0.7295672,0.9979313,1.4815318,0.7804938,0.24880829999999998
Belize,0.7631088,0.8164194,1.0236773,0.98365,0.9355528,1.0825121,0.9342216,0.7859311,0.6376406,0.6408619,0.6351545000000001,0.6588293000000001,0.6825994999999999,0.7328538,0.7769261000000001,0.811211,1.0825174,1.027406,0.8821209,0.8472616000000001,0.7996458,0.8759942,0.931582,0.8920296,0.9614151,1.008474,1.0082445,1.0106942,1.2511214,1.0717044,0.8103414,0.8219289
Dominican Republic,0.5590868,0.7550699999999999,0.7337656,0.5494779,0.6336516000000001,0.7969264,0.7800624,0.8162439,1.0300965,1.2134961,1.0589192,0.764145,0.6876181,0.7665364,0.6834234,0.6276191,0.6998617,0.6674612,0.6675317000000001,0.6029281,0.6531515,0.6118248,0.6514379,0.643675,0.6340306,0.6660634000000001,0.6939911,0.6895831,0.7462319000000001,0.6472399,0.6680117,0.7407294
El Salvador,2.2535768000000003,1.6787288,1.3522212,1.1750583000000001,1.0744092,1.0077661999999998,0.9229429000000001,0.9205492,0.840331,1.09067,1.1302387,0.8413812999999999,0.8102144,0.9042047,0.8881311,0.9734448,0.9618118,1.0788782000000001,1.0895537,1.0880615,1.0488096,1.0799892,1.0352549,1.0568201,1.023503,1.0444693999999999,1.1322073,1.1800096,1.3794578,1.1937627,1.4112408,1.283862
